accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,mcc,roc_auc_macro,pr_auc_macro,f1_normal,f1_backdoor,f1_ddos,f1_dos,f1_injection,f1_mitm,f1_password,f1_ransomware,f1_scanning,f1_xss,model,seed,fold,task
0.9357719917553129,0.9272494019138756,0.8767942701183327,0.9431463589898296,0.8759835839393189,0.9272494019138756,0.9269687712995129,0.9929025010486006,0.9098473831707821,0.9581960983025082,0.9731387219428431,0.8915841584158416,0.9482669425763063,0.929726996966633,0.2668643439584878,0.9514707707583467,0.9791328251905536,0.9524537922243467,0.9171080508474576,"KAN(cat,1L)",42,1,multiclass
0.8089033144590017,0.7894091387559808,0.7641819070642397,0.8177459350262161,0.7794415755778606,0.7894091387559808,0.7880991790282053,0.9635565998441065,0.7246654631908431,0.796726862302483,0.9888776541961577,0.6377041942604856,0.9590110605074821,0.8275620846449807,0.21930870083432658,0.8477366255144033,0.7649966299707931,0.9606340132519163,0.6392612451593684,DecisionTree(d=5),42,1,multiclass
0.9899784406169301,0.9808506220095694,0.9676159701152371,0.9901841157207314,0.9581911568098445,0.9808506220095694,0.9885145801468026,0.9997996684192971,0.9868746193486693,0.997497998398719,0.9997499374843711,0.986496624156039,0.9877069744104365,0.9773413897280967,0.7636363636363637,0.9928490779074144,0.9998750156230471,0.9911305434103685,0.9798757763975156,LightGBM,42,1,multiclass
0.9888649340188111,0.9760778708133969,0.9676147458452059,0.9889847967338509,0.9609273984897921,0.9760778708133969,0.9872377747433531,0.999779410642143,0.9848921798167793,0.9963505474178873,0.9995,0.9828256236680456,0.9883121779565163,0.9745078243311459,0.7751605995717344,0.9922247303737146,0.9996251405722854,0.9901655670359766,0.9774752475247525,XGBoost,42,1,multiclass
0.9772797270724253,0.9095381339712919,0.9178607768376116,0.9766725931695907,0.9344857209772675,0.9095381339712919,0.9739669910313855,0.997661440827718,0.9449315970954002,0.9893373193821624,0.9993747655370764,0.9659639319278639,0.9824384080859129,0.9542434499185157,0.3761755485893417,0.989937106918239,0.9967516241879061,0.9864545793463403,0.9379310344827586,MLP(16),42,1,multiclass
0.9383543793977588,0.9311917464114833,0.8798606114444508,0.9454516055974648,0.8792695498029053,0.9311917464114833,0.9298830307285618,0.9934495002181627,0.9149869506311011,0.9604719169103559,0.9747568033493412,0.897084475454772,0.9482713802963348,0.9380128771619745,0.27715355805243447,0.953522867737948,0.9775728881136307,0.9556800815078961,0.9160792658598218,"KAN(cat,1L)",42,2,multiclass
0.817953517022436,0.7906502631578948,0.7694089439206722,0.827277659953217,0.7851504729701272,0.7906502631578948,0.7973651809209542,0.9638556916256228,0.7265510130924315,0.8237040294651201,0.9895188786462937,0.6369179111071839,0.9577905158936947,0.8375670006991377,0.21103117505995203,0.8468953785086476,0.7830851697438952,0.9591465001301067,0.6484328799526907,DecisionTree(d=5),42,2,multiclass
0.9900968987656661,0.9781198086124402,0.9655677650883305,0.9903217792186297,0.9566282913018146,0.9781198086124402,0.988649447912205,0.9998177867379384,0.9838701778330868,0.9977496624493674,0.9996249531191399,0.9874780866516404,0.9878217200251098,0.977761025254429,0.7408906882591093,0.9936050156739812,0.9995,0.9912390488110138,0.9800074506395132,LightGBM,42,2,multiclass
0.9895282996517331,0.9743005263157893,0.9661199862805516,0.9896651645667217,0.9597094048008319,0.9743005263157893,0.9879958041689793,0.999796709700643,0.9813247728997894,0.9965546512208519,0.99975,0.984823780258372,0.9885462555066079,0.9758551307847082,0.7521367521367521,0.9929789368104313,0.9995001249687578,0.9926369649319855,0.9784172661870504,XGBoost,42,2,multiclass
0.9770428107749533,0.9057803827751197,0.9123073836766734,0.9764197492337915,0.9244692777012015,0.9057803827751197,0.9736957265390692,0.9979477139591216,0.9322664648534216,0.9878510256920932,0.9988754217168562,0.9667765660664469,0.9810318664643399,0.9581336696090794,0.3180428134556575,0.9903375580373949,0.9952642073778664,0.9887696531070627,0.9379910552399372,MLP(16),42,2,multiclass
